id_produto,nome_produto,categoria,preco
720,Roteador 404,Eletrônicos,293.3
721,Roteador 755,Informática,360.9
722,Impressora 267,Informática,656.34
723,Placa de Vídeo 245,Eletrônicos,904.51
724,SSD 131,Eletrônicos,261.98
725,Teclado 682,Eletrônicos,769.49
726,Impressora 591,Informática,545.84
727,Teclado 777,Informática,723.07
728,Roteador 130,Informática,568.22
729,Placa de Vídeo 398,Informática,612.6
730,SSD 134,Eletrônicos,607.98
731,Desktop 284,Eletrônicos,250.99
732,SSD 663,Informática,54.81
733,Placa de Vídeo 667,Eletrônicos,796.05
734,Teclado 295,Informática,641.27
735,Impressora 469,Eletrônicos,394.88
736,Teclado 546,Informática,213.22
737,Roteador 790,Eletrônicos,400.67
738,Processador 207,Eletrônicos,308.53
739,Monitor 284,Eletrônicos,947.01
740,Placa de Vídeo 180,Informática,769.22
741,Mouse 395,Informática,983.45
742,Notebook 545,Eletrônicos,379.93
743,Mouse 714,Eletrônicos,293.37
744,Mouse 850,Informática,601.72
745,Notebook 230,Informática,224.85
746,Placa de Vídeo 740,Eletrônicos,593.63
747,Desktop 919,Eletrônicos,275.64
748,Desktop 475,Eletrônicos,241.7
749,Placa de Vídeo 705,Eletrônicos,927.24
750,Mouse 691,Informática,967.55
751,Teclado 109,Informática,346.42
752,Monitor 545,Eletrônicos,190.11
753,Processador 261,Eletrônicos,607.22
754,Notebook 337,Informática,114.98
755,Impressora 238,Informática,754.6
756,Impressora 716,Eletrônicos,125.45
757,Roteador 694,Eletrônicos,448.01
758,Notebook 450,Informática,681.98
759,SSD 572,Informática,557.48
760,Desktop 743,Eletrônicos,754.09
761,Roteador 772,Eletrônicos,750.04
762,Notebook 676,Eletrônicos,79.94
763,Processador 713,Eletrônicos,369.77
764,Placa de Vídeo 151,Informática,542.96
765,Processador 341,Eletrônicos,575.98
766,Roteador 230,Informática,357.59
767,Teclado 766,Eletrônicos,724.86
768,Teclado 603,Informática,239.39
769,SSD 415,Informática,240.13
770,Desktop 345,Eletrônicos,981.7
771,SSD 831,Eletrônicos,265.73
772,Teclado 243,Informática,319.53
773,Placa de Vídeo 185,Informática,859.27
774,SSD 938,Informática,698.39
775,Monitor 553,Eletrônicos,719.94
776,Processador 655,Informática,670.15
777,SSD 699,Informática,434.2
778,Processador 145,Informática,830.37
779,Notebook 857,Informática,753.4
780,Notebook 193,Eletrônicos,977.34
781,Desktop 128,Informática,346.48
782,Monitor 819,Informática,579.97
783,Impressora 956,Informática,200.95
784,Desktop 856,Informática,497.56
785,Processador 588,Eletrônicos,721.11
786,Notebook 214,Eletrônicos,89.71
787,Desktop 535,Eletrônicos,243.02
788,Placa de Vídeo 702,Eletrônicos,803.58
789,Notebook 448,Eletrônicos,54.72
790,Roteador 123,Informática,328.48
791,Roteador 726,Eletrônicos,830.99
792,Mouse 898,Eletrônicos,95.62
793,Monitor 205,Eletrônicos,434.86
794,SSD 553,Informática,992.15
795,Impressora 800,Informática,183.84
796,Processador 525,Informática,362.94
797,SSD 561,Eletrônicos,754.36
798,Monitor 528,Informática,932.49
799,Processador 400,Informática,710.42
800,SSD 283,Eletrônicos,745.67
801,Impressora 719,Informática,883.69
802,Processador 267,Informática,713.12
803,Placa de Vídeo 683,Informática,59.61
804,SSD 533,Eletrônicos,320.71
805,Mouse 839,Informática,705.95
806,Mouse 755,Informática,619.1
807,Desktop 336,Eletrônicos,997.46
808,Roteador 809,Eletrônicos,56.3
809,Teclado 316,Informática,459.14
810,Notebook 185,Eletrônicos,240.8
811,SSD 522,Eletrônicos,122.5
812,Roteador 765,Eletrônicos,442.53
813,Processador 130,Informática,679.51
814,Roteador 266,Informática,633.32
815,Monitor 909,Informática,786.88
816,Impressora 776,Informática,50.34
817,Monitor 112,Informática,165.8
818,Monitor 266,Informática,841.12
819,Placa de Vídeo 103,Eletrônicos,69.54
820,Processador 935,Informática,50.23
821,SSD 116,Eletrônicos,907.08
822,Mouse 307,Informática,178.38
823,Impressora 351,Eletrônicos,53.65
824,Mouse 232,Informática,952.72
825,Impressora 969,Informática,606.54
826,Teclado 551,Eletrônicos,531.61
827,Impressora 532,Informática,277.76
828,Processador 309,Eletrônicos,529.32
829,Monitor 890,Informática,862.83
830,Mouse 158,Informática,643.7
831,Placa de Vídeo 381,Informática,479.36
832,Roteador 312,Eletrônicos,374.99
833,Roteador 307,Eletrônicos,304.75
834,Desktop 221,Eletrônicos,466.65
835,SSD 399,Eletrônicos,896.29
836,Teclado 501,Informática,748.3
837,Impressora 237,Eletrônicos,760.77
838,SSD 880,Informática,291.31
839,Monitor 283,Informática,822.97
840,Monitor 169,Informática,764.71
841,Monitor 592,Informática,957.69
842,Placa de Vídeo 698,Eletrônicos,819.3
843,Mouse 305,Eletrônicos,861.91
844,Roteador 962,Informática,909.14
845,SSD 896,Informática,200.76
846,Notebook 414,Informática,381.57
847,Placa de Vídeo 940,Eletrônicos,353.86
848,Roteador 434,Eletrônicos,124.65
849,Teclado 649,Eletrônicos,140.14
850,Monitor 576,Informática,792.98
851,Notebook 775,Eletrônicos,849.14
852,Processador 466,Informática,456.9
853,Notebook 750,Informática,584.24
854,Notebook 426,Eletrônicos,918.31
855,Roteador 733,Informática,712.61
856,Monitor 568,Eletrônicos,60.87
857,Placa de Vídeo 550,Informática,745.7
858,Placa de Vídeo 467,Informática,391.98
859,Desktop 257,Informática,115.96
860,Roteador 361,Eletrônicos,300.25
861,Placa de Vídeo 205,Informática,868.14
862,Mouse 216,Informática,957.62
863,Teclado 602,Informática,804.06
864,Roteador 727,Informática,775.4
865,Desktop 851,Informática,939.13
866,SSD 675,Eletrônicos,579.78
867,SSD 149,Informática,843.45
868,Mouse 417,Eletrônicos,364.63
869,Teclado 762,Informática,65.03
870,SSD 631,Eletrônicos,125.15
871,Monitor 755,Informática,545.63
872,SSD 397,Eletrônicos,994.56
873,Roteador 203,Eletrônicos,593.68
874,Roteador 520,Eletrônicos,335.77
875,Roteador 710,Eletrônicos,298.68
876,SSD 699,Eletrônicos,748.85
877,Notebook 302,Eletrônicos,245.93
878,SSD 901,Eletrônicos,142.84
879,Desktop 680,Informática,290.14
880,Mouse 157,Eletrônicos,392.85
881,Monitor 740,Eletrônicos,971.92
882,Mouse 459,Informática,278.23
883,Monitor 100,Informática,581.16
884,Mouse 875,Informática,218.2
885,SSD 760,Eletrônicos,949.01
886,Placa de Vídeo 909,Informática,707.92
887,Impressora 553,Eletrônicos,442.06
888,Processador 239,Eletrônicos,960.34
889,Placa de Vídeo 996,Eletrônicos,739.14
890,Impressora 587,Eletrônicos,589.67
891,Mouse 261,Informática,222.08
892,Impressora 790,Informática,644.51
893,Desktop 404,Informática,203.46
894,Mouse 624,Informática,675.26
895,Roteador 611,Informática,978.42
896,Desktop 312,Eletrônicos,77.5
897,SSD 989,Eletrônicos,315.81
898,Mouse 186,Informática,232.56
899,Desktop 350,Informática,896.8
900,Roteador 596,Eletrônicos,586.9
901,SSD 798,Informática,520.01
902,Teclado 904,Informática,411.16
903,Monitor 905,Informática,991.85
904,Monitor 788,Eletrônicos,519.76
905,Teclado 619,Eletrônicos,438.42
906,Teclado 956,Eletrônicos,389.73
907,Roteador 672,Eletrônicos,823.11
908,Monitor 507,Eletrônicos,450.22
909,Monitor 862,Eletrônicos,222.25
910,Impressora 812,Eletrônicos,659.27
911,Teclado 446,Informática,747.47
912,Notebook 367,Informática,351.92
913,Processador 662,Informática,343.77
914,Desktop 341,Eletrônicos,846.2
915,Mouse 281,Informática,454.62
916,Mouse 712,Eletrônicos,157.15
917,Notebook 348,Informática,814.43
918,Processador 799,Eletrônicos,511.73
919,Teclado 876,Eletrônicos,69.15
920,SSD 260,Eletrônicos,445.56
921,SSD 230,Informática,640.66
922,Impressora 386,Informática,789.45
923,Processador 245,Eletrônicos,985.94
924,Impressora 246,Informática,245.64
925,Placa de Vídeo 752,Eletrônicos,360.29
926,SSD 477,Informática,615.32
927,Processador 336,Eletrônicos,953.13
928,Teclado 708,Informática,343.97
929,Monitor 795,Eletrônicos,207.2
930,Roteador 202,Informática,786.48
931,Impressora 972,Informática,762.37
932,Placa de Vídeo 988,Eletrônicos,995.84
933,Mouse 732,Eletrônicos,757.68
934,Monitor 104,Eletrônicos,553.83
935,Teclado 446,Informática,208.09
936,Desktop 925,Eletrônicos,145.8
937,SSD 829,Eletrônicos,703.44
938,Processador 648,Informática,385.55
939,Desktop 749,Informática,264.12
940,Roteador 767,Informática,309.39
941,Mouse 524,Eletrônicos,271.76
942,Processador 245,Eletrônicos,728.4
943,Teclado 351,Informática,196.15
944,Roteador 201,Informática,795.12
945,Processador 339,Informática,255.67
946,SSD 817,Informática,420.46
947,Teclado 674,Informática,428.09
948,Mouse 121,Eletrônicos,833.58
949,Mouse 162,Informática,144.09
950,Desktop 242,Informática,662.23
951,Roteador 901,Informática,401.99
952,Impressora 323,Eletrônicos,418.42
953,Roteador 684,Informática,563.25
954,Teclado 523,Informática,434.72
955,Processador 581,Informática,375.97
956,Impressora 780,Eletrônicos,817.95
957,Desktop 963,Eletrônicos,361.8
958,Impressora 190,Eletrônicos,620.32
959,Mouse 672,Informática,901.76
960,Placa de Vídeo 404,Informática,419.93
961,Roteador 338,Informática,433.19
962,SSD 318,Eletrônicos,436.02
963,Mouse 667,Informática,255.34
964,Monitor 992,Informática,779.81
965,Processador 952,Informática,895.63
966,Processador 541,Eletrônicos,777.56
967,Notebook 435,Eletrônicos,546.02
968,Monitor 737,Informática,479.51
969,Impressora 275,Informática,331.51
970,Roteador 221,Informática,706.7
971,Teclado 342,Informática,542.51
972,Desktop 617,Informática,192.23
973,Roteador 896,Eletrônicos,73.72
974,Teclado 674,Eletrônicos,62.81
975,Mouse 754,Eletrônicos,423.0
976,SSD 259,Informática,845.19
977,SSD 420,Eletrônicos,345.19
978,Roteador 612,Eletrônicos,928.92
979,Processador 938,Eletrônicos,943.07
980,Mouse 725,Eletrônicos,753.64
981,Impressora 184,Eletrônicos,395.22
982,Notebook 728,Eletrônicos,592.54
983,Desktop 869,Eletrônicos,118.83
984,Teclado 457,Eletrônicos,993.16
985,SSD 694,Informática,220.94
986,Monitor 566,Informática,262.0
987,Roteador 502,Eletrônicos,802.68
988,Placa de Vídeo 616,Eletrônicos,980.71
989,Placa de Vídeo 905,Informática,938.27
990,Mouse 315,Eletrônicos,207.21
991,Mouse 799,Informática,578.15
992,Notebook 606,Eletrônicos,141.42
993,SSD 530,Eletrônicos,72.89
994,Desktop 730,Informática,634.67
995,SSD 943,Informática,162.27
996,Desktop 631,Informática,780.23
997,Placa de Vídeo 709,Informática,431.39
998,Roteador 576,Informática,835.66
999,Processador 775,Informática,137.31
1000,Impressora 947,Eletrônicos,207.46
1001,SSD 514,Informática,605.72
1002,Notebook 898,Eletrônicos,824.77
1003,Teclado 904,Informática,196.54
1004,Desktop 771,Eletrônicos,565.75
1005,Monitor 666,Eletrônicos,916.3
1006,Mouse 653,Eletrônicos,667.13
1007,Roteador 759,Eletrônicos,257.84
1008,Notebook 865,Eletrônicos,259.72
1009,Placa de Vídeo 618,Eletrônicos,318.98
1010,Monitor 626,Informática,494.18
1011,Placa de Vídeo 103,Informática,604.81
1012,Teclado 590,Eletrônicos,384.49
1013,Placa de Vídeo 626,Eletrônicos,862.17
1014,Monitor 368,Informática,874.53
1015,Processador 476,Eletrônicos,989.82
1016,Mouse 223,Eletrônicos,819.21
1017,Teclado 904,Eletrônicos,455.41
1018,Teclado 633,Informática,391.95
1019,Impressora 288,Eletrônicos,598.12
1020,SSD 759,Eletrônicos,721.01
1021,Mouse 290,Informática,897.67
1022,Processador 367,Eletrônicos,571.36
1023,Teclado 127,Informática,923.47
1024,Teclado 790,Informática,247.99
1025,Monitor 634,Eletrônicos,186.46
1026,Mouse 370,Informática,284.03
1027,Impressora 437,Eletrônicos,847.64
1028,Roteador 513,Eletrônicos,243.14
1029,Impressora 522,Eletrônicos,243.23
1030,Impressora 251,Eletrônicos,649.99
1031,Teclado 609,Informática,248.13
1032,Placa de Vídeo 840,Eletrônicos,588.23
1033,Teclado 355,Eletrônicos,253.32
1034,Placa de Vídeo 506,Eletrônicos,415.76
1035,Monitor 984,Eletrônicos,444.65
1036,SSD 564,Eletrônicos,508.46
1037,Impressora 819,Informática,188.98
1038,Placa de Vídeo 400,Eletrônicos,226.59
1039,Impressora 561,Eletrônicos,569.75
1040,Notebook 744,Eletrônicos,428.21
1041,Roteador 318,Eletrônicos,369.45
1042,Processador 102,Informática,934.82
1043,Mouse 900,Informática,803.57
1044,Notebook 807,Informática,111.58
1045,Placa de Vídeo 220,Informática,930.73
1046,Placa de Vídeo 310,Eletrônicos,877.01
1047,Monitor 919,Eletrônicos,875.06
1048,Impressora 182,Informática,965.63
1049,Roteador 931,Eletrônicos,190.73
1050,Monitor 766,Eletrônicos,985.17
1051,Notebook 679,Eletrônicos,857.95
1052,Impressora 830,Eletrônicos,890.66
1053,Notebook 582,Informática,119.36
1054,Impressora 349,Informática,771.3
1055,Roteador 533,Eletrônicos,101.41
1056,Roteador 164,Informática,307.28
1057,Desktop 710,Eletrônicos,132.84
1058,Notebook 884,Eletrônicos,468.07
1059,Roteador 882,Eletrônicos,80.73
1060,Monitor 319,Informática,527.18
1061,Mouse 242,Informática,370.39
1062,Desktop 911,Eletrônicos,236.11
1063,Impressora 647,Eletrônicos,684.41
1064,SSD 531,Eletrônicos,255.52
1065,Desktop 893,Informática,745.1
1066,Monitor 788,Eletrônicos,146.95
1067,Teclado 522,Informática,631.63
1068,Desktop 601,Eletrônicos,169.35
1069,Desktop 494,Eletrônicos,649.48
1070,Roteador 455,Informática,50.54
1071,Processador 707,Eletrônicos,166.02
1072,Mouse 966,Eletrônicos,805.32
1073,Processador 506,Eletrônicos,994.74
1074,Notebook 894,Eletrônicos,646.23
1075,Desktop 814,Informática,731.27
1076,Impressora 529,Eletrônicos,349.27
1077,SSD 328,Informática,677.45
1078,Mouse 277,Eletrônicos,416.19
1079,Placa de Vídeo 332,Eletrônicos,376.21
1080,Mouse 145,Informática,407.7
1081,Mouse 857,Eletrônicos,476.24
1082,Placa de Vídeo 920,Eletrônicos,665.73
1083,Teclado 118,Eletrônicos,733.15
1084,SSD 502,Eletrônicos,723.85
1085,Monitor 343,Eletrônicos,804.97
1086,Notebook 887,Eletrônicos,183.05
1087,Monitor 415,Eletrônicos,234.61
1088,Desktop 276,Informática,67.29
1089,SSD 289,Informática,336.18
1090,Placa de Vídeo 186,Informática,196.11
1091,Monitor 726,Informática,612.88
1092,SSD 451,Informática,179.79
1093,Impressora 680,Informática,276.42
1094,Notebook 466,Informática,430.32
1095,Monitor 120,Informática,819.56
1096,Notebook 883,Eletrônicos,416.02
1097,Mouse 225,Eletrônicos,359.09
1098,Notebook 815,Informática,562.18
1099,Impressora 596,Eletrônicos,904.31
1100,Processador 694,Informática,352.51
1101,Mouse 760,Eletrônicos,406.79
1102,SSD 479,Eletrônicos,365.97
1103,Placa de Vídeo 808,Eletrônicos,805.16
1104,SSD 777,Informática,276.45
1105,Processador 441,Eletrônicos,587.62
1106,Processador 925,Informática,678.31
1107,Monitor 888,Informática,226.93
1108,Monitor 195,Eletrônicos,98.98
1109,Teclado 406,Informática,904.73
1110,Placa de Vídeo 722,Eletrônicos,424.96
1111,Impressora 508,Eletrônicos,57.53
1112,Roteador 920,Eletrônicos,492.9
1113,SSD 102,Informática,320.99
1114,Notebook 568,Eletrônicos,415.1
1115,Impressora 893,Informática,360.53
1116,Monitor 763,Eletrônicos,407.32
1117,Teclado 544,Informática,97.44
1118,Monitor 957,Eletrônicos,956.95
1119,SSD 141,Informática,209.62
1120,Teclado 723,Eletrônicos,693.86
1121,Desktop 500,Eletrônicos,796.91
1122,Roteador 897,Informática,242.33
1123,Placa de Vídeo 503,Informática,287.46
1124,Teclado 966,Informática,938.91
1125,Teclado 279,Eletrônicos,852.76
1126,Roteador 283,Eletrônicos,465.31
1127,SSD 812,Eletrônicos,211.94
1128,Monitor 770,Eletrônicos,485.17
1129,Roteador 567,Eletrônicos,454.97
1130,Processador 320,Eletrônicos,600.85
1131,Mouse 553,Eletrônicos,852.31
1132,Placa de Vídeo 278,Eletrônicos,976.02
1133,Processador 232,Eletrônicos,226.67
1134,Mouse 441,Eletrônicos,78.54
1135,Processador 600,Informática,517.57
1136,Impressora 115,Eletrônicos,493.25
1137,Mouse 305,Informática,591.36
1138,Teclado 887,Informática,91.01
1139,Placa de Vídeo 459,Eletrônicos,982.57
1140,Notebook 208,Eletrônicos,413.49
1141,Teclado 545,Informática,634.58
1142,Monitor 346,Eletrônicos,214.46
1143,Monitor 332,Informática,55.54
1144,Desktop 847,Eletrônicos,147.9
1145,Impressora 323,Eletrônicos,842.08
1146,Desktop 637,Eletrônicos,211.17
1147,Placa de Vídeo 285,Eletrônicos,900.72
1148,Notebook 315,Informática,361.6
1149,Placa de Vídeo 317,Informática,397.71
1150,Placa de Vídeo 704,Informática,230.97
1151,Processador 556,Eletrônicos,920.01
1152,Impressora 426,Eletrônicos,273.06
1153,Desktop 589,Eletrônicos,892.52
1154,Notebook 165,Informática,108.16
1155,Impressora 960,Informática,329.84
1156,Placa de Vídeo 984,Informática,794.99
1157,Roteador 944,Informática,563.96
1158,Roteador 711,Informática,674.8
1159,Impressora 197,Informática,713.28
1160,Monitor 704,Informática,252.51
1161,Mouse 458,Eletrônicos,641.81
1162,Placa de Vídeo 798,Informática,772.59
1163,Mouse 297,Informática,831.47
1164,Mouse 184,Eletrônicos,324.8
1165,Teclado 865,Eletrônicos,911.24
1166,Impressora 239,Eletrônicos,868.76
1167,Monitor 730,Informática,948.24
1168,Desktop 714,Eletrônicos,246.1
1169,Monitor 163,Informática,624.4
1170,Placa de Vídeo 251,Informática,560.95
1171,Notebook 556,Eletrônicos,128.17
1172,Teclado 499,Eletrônicos,553.46
1173,Impressora 130,Informática,605.81
1174,Placa de Vídeo 341,Informática,858.68
1175,Processador 265,Eletrônicos,119.16
1176,Roteador 764,Informática,116.47
1177,Notebook 439,Informática,679.68
1178,Processador 893,Eletrônicos,432.66
1179,Desktop 745,Informática,253.24
1180,Mouse 378,Informática,766.12
