id_venda,id_cliente,id_produto,id_vendedor,valor_venda
939,16055,7168,11241,452.43
940,14591,13899,8235,506.64
941,15817,2263,9203,125.12
942,3527,15277,5076,374.62
943,14733,8197,9019,433.23
944,18510,11240,17498,897.04
945,7219,9462,6293,511.71
946,12294,10034,3749,402.41
947,19201,12317,3843,806.32
948,16640,1272,5238,157.9
949,7526,16170,17398,113.32
950,325,9828,7613,755.2
951,805,4159,3674,312.29
952,19276,14992,16662,222.71
953,9314,798,10224,780.03
954,17557,4484,14253,288.13
955,14903,842,10071,667.3
956,19756,7374,10816,547.7
957,75,815,16857,189.47
958,11080,9007,3987,769.95
959,18227,11971,6706,260.98
960,19982,12378,6331,907.22
961,6380,4518,6079,366.65
962,17393,2641,13152,407.97
963,4823,8513,8117,738.09
964,10473,8948,17417,409.41
965,4085,8440,3171,621.59
966,1531,8645,8282,241.74
967,11672,17235,4695,296.53
968,4834,15755,10360,238.08
969,16309,1189,5885,332.43
970,124,8196,10026,583.35
971,3657,7978,8321,264.77
972,1949,15043,6152,810.05
973,19721,16592,4480,727.26
974,1762,11229,17449,427.31
975,15595,14177,11634,597.68
976,18487,16454,16494,141.07
977,13288,18542,835,642.54
978,10788,15593,5208,724.45
979,11967,19533,849,669.88
980,4328,14684,251,361.8
981,14287,10519,447,541.36
982,17993,19100,14908,205.71
983,8747,223,12789,802.56
984,3569,19081,628,555.09
985,1908,2302,6083,770.32
986,13197,99,13803,664.82
987,15546,18986,6061,438.19
988,4838,16474,19933,430.23
989,14151,8673,11202,391.31
990,5497,17197,1311,824.53
991,7489,15749,12014,388.17
992,14464,6956,8379,899.78
993,18961,8759,9014,789.5
994,11039,6837,2069,888.52
995,18652,4477,6471,479.65
996,617,13066,16709,686.44
997,5973,18770,13739,98.16
998,15898,6884,12457,137.71
999,15315,3171,2739,172.11
1000,8725,17650,9549,243.46
1001,14962,8120,628,790.13
1002,377,3211,3979,311.94
1003,19367,16746,11599,815.3
1004,14947,2440,3910,458.68
1005,9849,4380,5626,463.25
1006,2140,14374,10205,261.94
1007,9493,19279,9664,650.46
1008,11037,2369,13875,792.24
1009,9504,4409,18931,728.02
1010,10698,18906,15319,490.26
1011,4849,925,16321,239.96
1012,216,18959,14500,999.82
1013,2333,18721,7266,204.32
1014,14349,542,4909,635.32
1015,12200,18906,2685,340.16
1016,19182,18495,18983,447.07
1017,11802,18651,5996,610.67
1018,3178,17317,7298,752.07
1019,4549,15934,6892,823.79
1020,1545,6585,12298,849.21
1021,11994,11247,7048,702.69
1022,1200,13382,14041,698.64
1023,2319,2461,2675,91.04
1024,13042,14625,8939,920.89
1025,10591,3439,6533,59.89
1026,8582,2049,1327,483.3
1027,15174,14611,18992,459.36
1028,1297,1581,19753,384.32
1029,4808,15855,446,549.41
1030,9952,5717,4368,197.76
1031,1490,10124,11367,924.67
1032,12160,15480,14987,256.01
1033,3527,19242,1123,63.15
1034,12298,10792,7814,100.36
1035,3836,11682,9080,118.05
1036,7011,18708,1587,971.82
1037,12908,7769,7628,635.89
1038,11116,12766,16081,775.96
1039,4726,4869,16195,106.59
1040,6729,16538,14036,73.28
1041,14748,9344,12135,187.45
1042,4852,19566,18705,386.58
1043,6273,18701,11205,51.95
1044,19844,13858,346,267.14
1045,7980,15870,18742,182.49
1046,10575,16579,873,457.75
1047,16134,10082,7136,907.29
1048,11245,6032,14488,816.14
1049,13183,6813,2369,92.97
1050,7993,5531,6381,170.05
1051,4769,2151,11350,393.03
1052,8378,8143,8407,232.02
1053,15060,11654,11034,61.83
1054,14110,14181,19228,647.12
1055,9286,4618,7793,555.26
1056,10854,12588,12237,465.57
1057,5398,1682,3394,537.83
1058,9833,9745,12580,369.63
1059,494,19885,13858,554.36
1060,1886,7832,19684,285.1
1061,14462,1727,2193,266.36
1062,2796,18139,11583,230.64
1063,13266,945,686,716.23
1064,6410,3341,16714,310.6
1065,8013,6574,2371,793.72
1066,6064,15072,7071,754.86
1067,5434,9281,17484,790.95
1068,8436,1986,4329,866.9
1069,15542,15230,15754,751.25
1070,12546,18916,3900,655.29
1071,18224,9275,8429,920.09
1072,11367,13132,13264,711.65
1073,16598,16245,14983,183.03
1074,1224,5172,5731,239.61
1075,14749,15475,920,602.98
1076,9319,202,15880,934.71
1077,12968,3016,6967,520.18
1078,14412,743,19201,480.27
1079,12844,13213,2283,190.47
1080,18944,16642,15499,260.01
1081,7649,5056,4406,898.83
1082,6750,9125,3984,579.54
1083,6580,16982,9404,891.61
1084,5687,5494,8052,807.43
1085,2171,607,7480,301.66
1086,4473,5276,2802,182.96
1087,12723,9753,3799,554.11
1088,549,10590,13270,212.84
1089,14381,9662,7074,365.97
1090,3625,19173,1404,342.93
1091,6148,16978,5024,764.41
1092,9964,10592,15269,402.15
1093,14598,7283,10069,546.65
1094,3902,19315,9473,160.98
1095,9962,18487,4686,343.88
1096,5307,15823,10987,911.41
1097,15386,18199,13871,273.15
1098,8420,14545,19317,481.78
1099,10041,228,2552,667.69
1100,6949,14264,14218,431.9
1101,11652,15377,8089,604.64
1102,4185,1621,19317,938.7
1103,4277,9723,17210,389.83
1104,9946,5582,14400,388.78
1105,13376,3380,2489,329.8
1106,6866,17833,2227,854.63
1107,12815,4777,35,474.56
1108,10356,1515,6349,762.13
1109,18362,19385,7596,186.15
1110,7616,14229,16923,970.77
1111,10864,14325,15038,271.73
1112,11663,10616,6862,960.25
1113,12345,1294,19430,922.98
1114,15019,13928,17059,871.66
1115,3901,5537,808,861.18
1116,17428,15595,16600,999.19
1117,19860,19151,2523,334.39
1118,10711,9211,1918,677.79
1119,17008,586,19759,576.42
1120,8050,13791,12150,566.15
1121,572,11793,5438,817.5
1122,5810,5079,3159,343.5
1123,16151,15222,101,693.46
1124,5231,1628,10166,857.76
1125,19758,11083,5761,673.74
1126,5179,1131,13365,959.9
1127,18967,16640,6649,852.52
1128,5357,16449,18524,788.49
1129,17703,15164,7599,222.77
1130,4663,13087,2433,83.23
1131,18378,10372,6886,255.92
1132,17597,734,3669,115.15
1133,17719,12874,6910,920.75
1134,12994,825,11372,386.42
1135,2163,9930,8982,988.52
1136,878,8652,17957,567.54
1137,14638,19694,3741,499.26
1138,18980,18814,18201,818.07
1139,2349,3493,10963,541.19
1140,9488,10405,17890,600.07
1141,6424,19530,13035,716.03
1142,5675,5802,10251,589.71
1143,8945,2310,5423,604.29
1144,3189,17431,18683,792.92
1145,11903,474,16500,731.27
1146,10249,17848,18837,130.18
1147,15307,584,13590,170.61
1148,9943,556,11669,73.77
1149,15942,8153,2590,518.95
1150,11503,17834,7275,729.22
1151,93,9214,415,608.29
1152,14915,17863,8018,526.16
1153,14706,4275,9386,907.03
1154,7109,6709,5642,734.2
1155,11769,14481,14403,275.24
1156,13442,10110,9080,692.04
1157,7059,15099,17920,235.34
1158,9518,17231,7827,983.14
1159,18357,3179,333,669.01
1160,3985,19086,6229,577.65
1161,4200,10147,12339,400.51
1162,44,2250,1692,954.01
1163,6879,13478,1259,346.07
1164,1194,19824,7078,219.18
1165,18187,5446,3483,300.12
1166,14156,13031,18710,533.34
1167,8245,11878,11110,533.99
1168,530,14473,11047,683.29
1169,7981,3229,18187,121.57
1170,1882,14144,17809,997.24
1171,19224,5264,17911,835.9
1172,17441,10755,4554,692.9
1173,5012,9598,18882,677.22
1174,14440,11961,3430,412.6
1175,2166,9176,3306,417.64
1176,18107,18681,19228,661.98
1177,19488,8490,2427,333.02
1178,16785,10968,17907,832.54
1179,10904,2312,1977,468.12
1180,8756,14259,17973,774.74
1181,11703,11125,2132,102.98
1182,15589,19548,15564,329.41
1183,14703,15320,15653,350.65
1184,8182,2174,15408,762.74
1185,2489,8734,5043,504.78
1186,3826,9353,13633,411.08
1187,11378,19385,12511,657.46
1188,19525,4642,11446,288.98
1189,1766,11471,4612,643.6
1190,8963,8694,3170,201.65
1191,3462,9893,17486,304.46
1192,5795,15601,4391,627.59
1193,12703,19355,1182,763.64
1194,16789,514,13442,669.01
1195,16481,10670,8071,61.41
1196,18850,1091,8606,183.84
1197,16268,8531,14569,926.95
1198,10988,1455,12453,201.58
1199,1437,7739,7683,463.18
1200,19879,15273,11465,373.29
1201,8335,14336,7943,513.91
1202,10621,18187,6257,202.37
1203,11214,9051,9401,307.74
1204,6524,19815,15614,291.47
1205,2197,16025,11681,966.02
1206,1949,17219,19716,587.51
1207,15578,2597,16225,246.24
1208,17476,9073,14810,990.5
1209,7640,12255,9065,594.54
1210,9752,19564,2625,279.48
1211,12635,12301,11960,664.0
1212,10511,1017,11894,757.24
1213,5750,11561,16713,443.56
1214,12659,14788,13839,308.67
1215,14519,7489,4869,61.05
1216,4246,12615,11633,773.56
1217,2273,15341,7056,348.56
1218,7434,5040,9368,678.83
1219,993,1920,16592,441.21
1220,19417,13221,6331,963.96
1221,5328,7226,11050,615.22
1222,3552,522,11777,780.67
1223,19210,1325,1523,194.19
1224,10937,9308,14920,720.53
1225,10908,12616,10510,795.42
1226,10818,8847,13449,687.15
1227,2799,1045,5760,660.3
1228,19045,3408,12908,709.29
1229,5930,11567,1813,567.41
1230,9856,6612,114,500.3
1231,11707,2740,9997,762.22
1232,16492,8512,14291,920.92
1233,15180,5570,8141,387.84
1234,16746,14303,17547,227.84
1235,13905,9477,2069,712.64
1236,15346,9088,6295,285.09
1237,14079,14541,14322,279.41
1238,13310,12417,16423,642.83
1239,3297,19096,11709,377.22
1240,19729,18535,15109,439.33
1241,14411,18421,1550,504.64
1242,3137,13119,2247,329.54
1243,10949,224,8804,305.42
1244,17662,16841,18539,921.45
1245,16623,15963,3525,876.32
1246,2375,13737,14564,906.11
1247,2509,15501,6565,684.48
1248,1205,17852,2927,225.29
1249,3570,411,5197,658.83
1250,3847,16405,12253,785.39
1251,19388,13207,9129,983.34
1252,6077,19704,3395,672.18
1253,9173,816,3290,667.45
1254,1362,19251,4386,712.88
1255,13535,2327,8672,576.4
1256,18231,7478,3675,798.3
1257,7897,10012,7565,615.61
1258,17988,17502,13207,979.32
1259,19892,11674,6091,511.42
1260,8287,6955,12211,722.6
1261,19098,4825,19102,224.64
1262,13012,5344,5269,888.93
1263,6218,17999,1006,536.82
1264,4527,1569,16525,536.6
1265,14191,3235,1719,830.12
1266,11721,481,4038,544.03
1267,5177,9615,15434,766.36
1268,6315,15800,4620,431.23
1269,1872,12966,14966,842.09
1270,6255,5005,12986,288.01
1271,11964,8578,5491,957.33
1272,10277,15999,18244,943.49
1273,6839,18029,3649,234.33
1274,13776,1011,11318,705.96
1275,4494,7659,554,598.44
1276,13134,15298,288,122.45
1277,12049,16222,6901,704.14
1278,8524,16884,8895,935.18
1279,17443,3222,5722,952.19
1280,9711,16495,1941,288.0
1281,18462,4882,2714,571.81
1282,4372,1572,11215,177.0
1283,8050,7743,13854,204.61
1284,17417,15431,14776,876.57
1285,8926,7287,3745,789.21
1286,11709,10463,4282,325.92
1287,2131,14683,9295,684.9
1288,10738,11792,6257,914.48
1289,14787,1518,6989,189.28
1290,6560,1125,13259,190.03
1291,19002,6423,11989,329.62
1292,4680,6189,18050,419.97
1293,3969,4829,9199,418.86
1294,17200,18038,2534,830.82
1295,15571,5353,7944,997.33
1296,1367,1239,5735,185.36
1297,181,14174,5306,79.0
1298,12631,14697,7301,592.33
1299,12030,2162,10401,611.12
1300,5762,650,54,406.34
1301,15346,14093,1368,691.87
1302,13154,8657,2996,224.63
1303,9152,867,3568,430.78
1304,1923,12292,6123,482.42
1305,14505,8373,9984,814.37
1306,13474,19155,18473,171.85
1307,12854,231,9239,514.18
1308,3750,14401,16308,860.7
1309,70,13544,10164,262.28
1310,13471,10233,5842,769.97
1311,17834,12275,3200,485.61
1312,5877,8439,19438,171.15
1313,14269,2795,4664,763.11
1314,8156,3224,10842,841.88
1315,8689,13398,17744,656.61
1316,6996,16076,16323,92.53
1317,16258,17598,8276,91.72
1318,8085,19366,18870,205.72
1319,3316,18048,2485,896.89
1320,18280,1630,11718,343.79
1321,1892,12123,14115,409.89
1322,5065,7312,11384,640.5
1323,1051,8414,7133,326.43
1324,15572,19631,12432,638.34
1325,1763,11270,7627,790.23
1326,10883,18329,9806,826.28
1327,1925,13810,19606,127.94
1328,9814,15084,15218,597.42
1329,9080,16798,5716,345.27
1330,11332,9177,14959,876.29
1331,19222,4378,19500,421.35
1332,4231,11939,8909,142.83
1333,4879,118,2913,590.43
1334,19973,18210,6254,338.03
1335,13868,17032,10881,292.29
1336,18631,15493,5764,560.31
1337,17609,18468,10546,247.99
1338,12447,15527,2022,894.82
1339,19786,10856,7011,842.76
1340,17519,1189,5384,157.65
1341,18794,8751,7278,713.24
1342,8137,19305,6466,817.01
1343,19112,5498,16820,775.39
1344,12523,12414,3406,721.59
1345,10850,4833,4728,970.43
1346,1306,17352,16990,287.41
1347,3818,4000,752,484.17
1348,2992,5671,6933,214.35
1349,15865,6035,420,588.42
1350,19393,9512,14443,499.0
1351,2968,11106,1236,731.08
1352,17300,1976,15482,452.04
1353,19057,5442,15955,966.36
1354,3531,11634,17513,213.88
1355,6592,8742,19611,530.93
1356,9426,8212,11415,961.31
1357,701,609,11683,569.08
1358,5386,4872,4254,299.07
1359,19470,4209,15464,754.51
1360,10167,15817,18586,591.12
1361,18660,5729,13685,609.06
1362,13711,12771,19948,669.88
1363,9603,8617,2003,677.06
1364,1129,19655,1845,292.6
1365,5435,7107,2699,309.56
1366,10839,17925,1589,636.63
1367,18342,10270,10683,657.99
1368,193,4821,11510,112.48
1369,15056,15631,19015,860.52
1370,9025,5853,13527,419.14
1371,7845,11650,3598,234.4
1372,9450,12666,16288,182.16
1373,16016,10566,5005,196.36
1374,14245,7343,9242,661.05
1375,1371,15727,13615,851.3
1376,4768,4378,12835,526.19
1377,15749,5020,10031,132.98
1378,2758,7589,12865,384.45
1379,9535,8917,17528,384.5
1380,18072,13903,489,936.67
1381,11796,9356,15088,99.22
1382,19186,2218,19013,123.56
1383,8526,1704,12504,512.97
1384,4463,2533,3000,688.76
1385,1326,16970,14711,748.0
1386,1840,3528,10585,201.08
1387,3130,9646,5676,214.32
1388,14195,17548,10897,364.21
1389,19969,2273,15238,829.21
1390,12118,7207,19340,979.56
1391,18498,63,14916,453.66
1392,15357,7814,9816,627.47
1393,6269,18556,6132,463.32
1394,5350,13966,8812,471.57
1395,16385,13115,16405,262.93
1396,13697,5065,17878,700.52
1397,961,11218,15653,845.57
1398,19353,5536,16602,657.01
1399,18098,16291,4608,260.68
1400,925,1786,7603,218.11
1401,12655,14549,14642,794.88
1402,19927,413,17851,958.22
1403,14486,18969,7432,789.85
1404,18937,19527,7249,532.2
1405,5263,18373,17092,150.03
1406,14379,6662,19481,831.06
1407,19649,9744,10249,181.18
1408,4510,10299,11850,196.77
1409,999,17601,13734,588.89
1410,12420,17902,14217,680.48
1411,8343,16536,12078,764.9
1412,1466,14948,18388,399.85
1413,16002,13113,12376,66.7
1414,16931,18315,17845,183.84
1415,522,15170,19641,939.08
1416,19248,12888,1704,399.18
1417,8097,15747,8699,706.26
1418,12981,2964,19885,623.41
1419,18602,4444,9176,886.06
1420,16688,19745,19312,833.88
1421,12323,19644,7696,279.84
1422,5527,2909,12560,285.82
1423,18600,18983,15959,882.62
1424,19885,8220,18669,319.12
1425,5505,4863,1958,888.97
1426,1086,7993,6292,975.78
1427,5831,16419,5198,795.3
1428,3081,6635,9342,865.56
1429,2908,8196,15580,415.05
1430,7475,7624,4467,536.36
1431,1866,16676,9979,141.11
1432,10698,12605,14279,607.52
1433,19232,15658,15494,619.76
1434,7938,3346,18563,625.02
1435,12251,8878,616,403.92
1436,5761,11124,2150,400.09
1437,10072,10721,11029,888.75
1438,10866,529,4532,559.12
1439,9544,11874,15036,478.31
1440,3501,14196,2891,430.7
1441,19725,14763,18748,165.91
1442,17560,7557,18223,887.63
1443,8291,7341,8,942.7
1444,5883,8786,7002,91.44
1445,13485,12045,4714,713.23
1446,8534,8408,6252,861.67
1447,11382,10728,10839,855.6
1448,1491,2437,15933,666.25
1449,1909,11700,11694,112.17
1450,7713,9525,13138,856.16
1451,10156,18852,2750,332.96
1452,12137,12943,13481,235.2
1453,102,4886,4555,87.63
1454,10359,2873,5054,141.11
1455,846,19247,10300,154.08
1456,14611,3500,18378,196.73
1457,8242,11304,4743,86.36
1458,19580,1443,9549,598.8
1459,4668,17243,12408,225.32
1460,1183,19732,6948,955.4
1461,4183,14734,1630,637.23
1462,4447,10581,7652,774.54
1463,7408,7651,7627,429.55
1464,3513,499,10291,248.98
1465,9301,8449,9793,175.17
1466,3373,11782,8002,463.06
1467,16636,2684,17411,563.9
1468,4166,7467,12443,262.83
1469,8154,13161,12279,582.51
1470,2501,17951,9579,278.73
1471,1802,971,15741,548.27
1472,5116,2809,8624,925.03
1473,6453,6429,14766,733.39
1474,6061,9272,3559,299.72
1475,2603,11111,456,984.65
1476,6558,12712,5965,706.08
1477,15926,3533,5431,582.93
1478,12505,2246,74,256.92
1479,13206,11771,730,786.16
1480,14357,2062,9669,933.15
1481,2029,19523,5399,391.03
1482,3290,1211,15489,636.21
1483,11427,19656,12604,192.1
1484,19548,13950,19171,440.73
1485,7407,17935,10940,546.56
1486,14138,17481,949,550.44
1487,8077,485,19938,243.56
1488,5947,10687,6932,694.98
1489,12523,14290,2590,147.23
1490,6061,15889,9743,556.62
1491,15798,15140,1685,405.2
1492,17871,1814,7159,123.66
1493,3490,2830,18672,470.06
1494,16985,18953,11346,705.24
1495,63,2810,18058,250.25
1496,6810,1629,9785,118.53
1497,17269,2733,9159,798.51
1498,12908,1602,9881,834.35
1499,886,12100,6321,981.45
1500,1071,6819,2834,683.89
1501,17964,1112,6084,902.78
1502,10340,18597,12829,620.85
1503,2776,2869,18614,583.58
1504,12921,2463,11718,893.94
1505,9439,18965,11249,523.52
1506,1515,12854,9636,186.81
1507,4222,6551,16069,696.64
1508,1721,6866,9320,493.85
1509,3145,8540,5933,912.64
1510,17053,5564,7174,954.03
1511,9775,6306,9535,419.66
1512,5117,1392,16580,994.69
1513,166,8614,15209,812.82
1514,7007,19827,13023,706.24
1515,4281,12125,4837,696.88
1516,16392,8029,17093,709.28
1517,17185,8236,14512,800.79
1518,7685,2392,8210,616.38
1519,5543,15163,12066,236.29
1520,13087,13976,7031,236.91
1521,8425,11948,8036,924.98
1522,13393,7704,13692,698.85
1523,3281,11099,13530,531.24
1524,17159,15721,2928,495.82
1525,12847,11271,11899,249.28
1526,9996,7631,2585,220.57
1527,3277,3226,19866,132.29
1528,18554,3330,8225,837.0
1529,19085,17965,13588,688.66
1530,7980,17077,15005,585.38
1531,3785,2972,605,140.63
1532,4629,10809,19800,740.74
1533,12078,6015,13051,577.72
1534,9926,5853,19036,215.47
1535,7910,9856,17198,832.91
1536,12238,17314,6865,316.85
1537,19994,2121,19053,904.98
1538,10517,4310,7959,387.22
1539,2915,16028,4072,574.84
1540,2058,6819,19220,736.34
1541,11009,17059,1090,986.25
1542,9097,7591,14335,985.71
1543,1442,16385,387,465.79
1544,19845,3778,4934,794.53
1545,7749,12772,12401,131.66
1546,6239,17553,15831,905.82
1547,13844,4420,2229,673.44
1548,12828,13591,217,715.6
1549,1014,19695,14619,216.25
1550,7890,15233,12774,132.79
1551,6265,7014,8585,183.27
1552,14680,1700,7186,988.17
1553,3314,13961,14904,306.85
1554,7430,10152,15479,405.07
1555,9288,5186,4403,698.3
1556,7488,15601,11014,975.4
1557,6239,1092,10774,156.72
1558,2404,14585,11105,277.36
1559,12039,19148,14751,199.01
1560,13057,13154,1294,756.84
1561,11193,1857,14480,353.56
1562,8899,18858,3343,415.98
1563,9791,10297,13303,951.1
1564,6546,15735,17879,637.81
1565,7092,17325,12683,253.24
1566,924,10682,731,860.88
1567,4986,3181,8485,963.44
1568,14530,15461,9959,430.36
1569,6719,6433,13978,312.58
1570,3899,10777,9186,279.18
1571,3016,16362,2406,631.86
1572,264,5634,4161,494.85
1573,18011,16611,6685,724.06
1574,743,6177,5619,694.8
1575,16323,5535,12401,139.88
1576,15389,9707,15404,446.82
1577,11234,5843,3287,651.97
1578,17868,3418,4055,894.81
1579,17905,8060,9522,704.21
1580,1338,17780,2528,65.76
1581,17867,19082,3846,674.1
