data_id,data,dia_semana,mes,ano
736,2021-02-12,Friday,February,2021
737,2022-07-30,Saturday,July,2022
738,2020-03-07,Saturday,March,2020
739,2022-02-20,Sunday,February,2022
740,2019-07-02,Tuesday,July,2019
741,2020-10-08,Thursday,October,2020
742,2019-06-30,Sunday,June,2019
743,2019-03-09,Saturday,March,2019
744,2019-11-29,Friday,November,2019
745,2019-04-09,Tuesday,April,2019
746,2020-04-03,Friday,April,2020
747,2021-06-04,Friday,June,2021
748,2022-11-27,Sunday,November,2022
749,2020-03-06,Friday,March,2020
750,2021-01-15,Friday,January,2021
751,2019-11-24,Sunday,November,2019
752,2019-01-06,Sunday,January,2019
753,2022-06-01,Wednesday,June,2022
754,2018-12-20,Thursday,December,2018
755,2018-12-25,Tuesday,December,2018
756,2023-02-15,Wednesday,February,2023
757,2021-12-02,Thursday,December,2021
758,2019-09-07,Saturday,September,2019
759,2019-11-24,Sunday,November,2019
760,2021-12-29,Wednesday,December,2021
761,2019-05-24,Friday,May,2019
762,2020-11-08,Sunday,November,2020
763,2021-04-06,Tuesday,April,2021
764,2021-07-03,Saturday,July,2021
765,2021-12-30,Thursday,December,2021
766,2020-07-13,Monday,July,2020
767,2021-03-28,Sunday,March,2021
768,2018-11-03,Saturday,November,2018
769,2019-12-15,Sunday,December,2019
770,2022-06-19,Sunday,June,2022
771,2020-12-19,Saturday,December,2020
772,2022-01-12,Wednesday,January,2022
773,2018-11-28,Wednesday,November,2018
774,2018-12-14,Friday,December,2018
775,2023-01-27,Friday,January,2023
776,2019-04-17,Wednesday,April,2019
777,2019-01-19,Saturday,January,2019
778,2022-01-05,Wednesday,January,2022
779,2022-03-16,Wednesday,March,2022
780,2020-06-16,Tuesday,June,2020
781,2021-12-01,Wednesday,December,2021
782,2023-06-08,Thursday,June,2023
783,2020-05-22,Friday,May,2020
784,2019-05-25,Saturday,May,2019
785,2019-07-29,Monday,July,2019
786,2022-10-13,Thursday,October,2022
787,2023-05-26,Friday,May,2023
788,2018-11-09,Friday,November,2018
789,2020-12-10,Thursday,December,2020
790,2018-10-16,Tuesday,October,2018
791,2022-09-23,Friday,September,2022
792,2020-12-06,Sunday,December,2020
793,2022-02-04,Friday,February,2022
794,2021-01-21,Thursday,January,2021
795,2020-12-20,Sunday,December,2020
796,2023-06-27,Tuesday,June,2023
797,2019-02-07,Thursday,February,2019
798,2021-09-25,Saturday,September,2021
799,2019-08-11,Sunday,August,2019
800,2021-03-22,Monday,March,2021
801,2021-05-28,Friday,May,2021
802,2021-12-10,Friday,December,2021
803,2019-03-18,Monday,March,2019
804,2023-05-27,Saturday,May,2023
805,2022-04-07,Thursday,April,2022
806,2020-02-08,Saturday,February,2020
807,2019-09-13,Friday,September,2019
808,2022-05-11,Wednesday,May,2022
809,2021-05-10,Monday,May,2021
810,2023-08-13,Sunday,August,2023
811,2022-11-18,Friday,November,2022
812,2018-12-05,Wednesday,December,2018
813,2020-07-26,Sunday,July,2020
814,2021-10-08,Friday,October,2021
815,2021-06-21,Monday,June,2021
816,2021-04-03,Saturday,April,2021
817,2021-10-04,Monday,October,2021
818,2021-04-18,Sunday,April,2021
819,2020-06-19,Friday,June,2020
820,2023-07-03,Monday,July,2023
821,2018-10-10,Wednesday,October,2018
822,2020-01-13,Monday,January,2020
823,2023-08-16,Wednesday,August,2023
824,2019-08-09,Friday,August,2019
825,2019-01-12,Saturday,January,2019
826,2018-09-29,Saturday,September,2018
827,2022-04-02,Saturday,April,2022
828,2022-11-08,Tuesday,November,2022
829,2021-07-22,Thursday,July,2021
830,2018-10-01,Monday,October,2018
831,2018-08-27,Monday,August,2018
832,2020-11-20,Friday,November,2020
833,2021-04-12,Monday,April,2021
834,2018-09-16,Sunday,September,2018
835,2019-07-27,Saturday,July,2019
836,2022-10-20,Thursday,October,2022
837,2023-02-16,Thursday,February,2023
838,2019-04-21,Sunday,April,2019
839,2019-08-23,Friday,August,2019
840,2021-09-12,Sunday,September,2021
841,2023-01-22,Sunday,January,2023
842,2020-05-11,Monday,May,2020
843,2019-05-27,Monday,May,2019
844,2023-06-06,Tuesday,June,2023
845,2023-04-27,Thursday,April,2023
846,2022-02-07,Monday,February,2022
847,2023-03-29,Wednesday,March,2023
848,2018-12-14,Friday,December,2018
849,2019-01-23,Wednesday,January,2019
850,2021-10-26,Tuesday,October,2021
851,2020-11-02,Monday,November,2020
852,2021-01-21,Thursday,January,2021
853,2019-01-02,Wednesday,January,2019
854,2019-07-20,Saturday,July,2019
855,2022-01-25,Tuesday,January,2022
856,2020-07-30,Thursday,July,2020
857,2020-09-15,Tuesday,September,2020
858,2022-08-28,Sunday,August,2022
859,2020-08-23,Sunday,August,2020
860,2023-07-26,Wednesday,July,2023
861,2021-07-15,Thursday,July,2021
862,2018-10-27,Saturday,October,2018
863,2020-03-04,Wednesday,March,2020
864,2019-10-22,Tuesday,October,2019
865,2022-03-12,Saturday,March,2022
866,2019-09-30,Monday,September,2019
867,2020-10-22,Thursday,October,2020
868,2019-10-22,Tuesday,October,2019
869,2022-02-01,Tuesday,February,2022
870,2023-04-07,Friday,April,2023
871,2022-10-03,Monday,October,2022
872,2020-06-02,Tuesday,June,2020
873,2020-06-17,Wednesday,June,2020
874,2021-07-19,Monday,July,2021
875,2019-04-21,Sunday,April,2019
876,2022-11-09,Wednesday,November,2022
877,2022-05-26,Thursday,May,2022
878,2022-02-28,Monday,February,2022
879,2020-04-24,Friday,April,2020
880,2023-01-12,Thursday,January,2023
881,2020-05-26,Tuesday,May,2020
882,2020-12-29,Tuesday,December,2020
883,2018-10-02,Tuesday,October,2018
884,2019-10-24,Thursday,October,2019
885,2023-08-07,Monday,August,2023
886,2022-04-15,Friday,April,2022
887,2020-10-25,Sunday,October,2020
888,2021-06-08,Tuesday,June,2021
889,2019-03-10,Sunday,March,2019
890,2019-12-16,Monday,December,2019
891,2020-10-29,Thursday,October,2020
892,2021-07-03,Saturday,July,2021
893,2023-07-20,Thursday,July,2023
894,2019-10-12,Saturday,October,2019
895,2023-04-10,Monday,April,2023
896,2022-09-25,Sunday,September,2022
897,2019-05-20,Monday,May,2019
898,2021-12-01,Wednesday,December,2021
899,2019-05-12,Sunday,May,2019
900,2020-04-07,Tuesday,April,2020
901,2020-05-19,Tuesday,May,2020
902,2019-12-11,Wednesday,December,2019
903,2019-02-28,Thursday,February,2019
904,2023-03-19,Sunday,March,2023
905,2023-07-27,Thursday,July,2023
906,2020-02-15,Saturday,February,2020
907,2021-06-16,Wednesday,June,2021
908,2019-11-28,Thursday,November,2019
909,2021-08-07,Saturday,August,2021
910,2023-06-27,Tuesday,June,2023
911,2021-01-10,Sunday,January,2021
912,2020-01-26,Sunday,January,2020
913,2022-01-03,Monday,January,2022
914,2022-09-29,Thursday,September,2022
915,2022-10-14,Friday,October,2022
916,2023-05-14,Sunday,May,2023
917,2020-09-04,Friday,September,2020
918,2021-07-23,Friday,July,2021
919,2020-11-07,Saturday,November,2020
920,2022-12-14,Wednesday,December,2022
921,2020-01-07,Tuesday,January,2020
922,2023-05-13,Saturday,May,2023
923,2020-08-12,Wednesday,August,2020
924,2019-08-10,Saturday,August,2019
925,2023-08-02,Wednesday,August,2023
926,2022-05-06,Friday,May,2022
927,2020-12-10,Thursday,December,2020
928,2020-02-28,Friday,February,2020
929,2018-10-26,Friday,October,2018
930,2021-10-16,Saturday,October,2021
931,2019-01-26,Saturday,January,2019
932,2021-04-02,Friday,April,2021
933,2021-01-01,Friday,January,2021
934,2019-11-01,Friday,November,2019
935,2018-12-29,Saturday,December,2018
936,2020-12-18,Friday,December,2020
937,2021-01-25,Monday,January,2021
938,2020-01-31,Friday,January,2020
939,2020-08-20,Thursday,August,2020
940,2021-10-11,Monday,October,2021
941,2022-06-30,Thursday,June,2022
942,2020-07-20,Monday,July,2020
943,2019-10-06,Sunday,October,2019
944,2022-11-18,Friday,November,2022
945,2018-10-19,Friday,October,2018
946,2023-05-28,Sunday,May,2023
947,2022-05-11,Wednesday,May,2022
948,2019-12-16,Monday,December,2019
949,2023-01-03,Tuesday,January,2023
950,2022-03-16,Wednesday,March,2022
951,2021-07-01,Thursday,July,2021
952,2020-04-12,Sunday,April,2020
953,2018-11-07,Wednesday,November,2018
954,2019-12-20,Friday,December,2019
955,2022-11-15,Tuesday,November,2022
956,2020-09-05,Saturday,September,2020
957,2022-04-15,Friday,April,2022
958,2020-10-02,Friday,October,2020
959,2021-05-12,Wednesday,May,2021
960,2019-04-28,Sunday,April,2019
961,2019-06-30,Sunday,June,2019
962,2022-11-15,Tuesday,November,2022
963,2023-03-13,Monday,March,2023
964,2020-03-21,Saturday,March,2020
965,2022-07-20,Wednesday,July,2022
966,2019-09-23,Monday,September,2019
967,2021-07-25,Sunday,July,2021
968,2020-11-04,Wednesday,November,2020
969,2022-12-28,Wednesday,December,2022
970,2018-11-20,Tuesday,November,2018
971,2019-03-24,Sunday,March,2019
972,2023-04-22,Saturday,April,2023
973,2021-01-04,Monday,January,2021
974,2020-09-06,Sunday,September,2020
975,2020-04-16,Thursday,April,2020
976,2023-02-22,Wednesday,February,2023
977,2019-02-28,Thursday,February,2019
978,2022-03-30,Wednesday,March,2022
979,2019-05-05,Sunday,May,2019
980,2022-06-09,Thursday,June,2022
981,2023-06-30,Friday,June,2023
982,2020-12-13,Sunday,December,2020
983,2023-08-23,Wednesday,August,2023
984,2021-07-27,Tuesday,July,2021
985,2019-10-25,Friday,October,2019
986,2022-06-15,Wednesday,June,2022
987,2019-04-21,Sunday,April,2019
988,2020-03-24,Tuesday,March,2020
989,2019-12-22,Sunday,December,2019
990,2020-10-09,Friday,October,2020
991,2019-05-08,Wednesday,May,2019
992,2020-01-07,Tuesday,January,2020
993,2020-07-01,Wednesday,July,2020
994,2018-08-29,Wednesday,August,2018
995,2021-03-27,Saturday,March,2021
996,2019-11-06,Wednesday,November,2019
997,2023-06-26,Monday,June,2023
998,2023-04-07,Friday,April,2023
999,2020-10-09,Friday,October,2020
1000,2019-10-28,Monday,October,2019
1001,2020-10-24,Saturday,October,2020
1002,2022-10-25,Tuesday,October,2022
1003,2023-01-17,Tuesday,January,2023
1004,2023-02-10,Friday,February,2023
1005,2018-12-07,Friday,December,2018
1006,2020-04-23,Thursday,April,2020
1007,2023-05-21,Sunday,May,2023
1008,2023-01-12,Thursday,January,2023
1009,2023-01-27,Friday,January,2023
1010,2023-07-17,Monday,July,2023
1011,2019-02-19,Tuesday,February,2019
1012,2023-02-24,Friday,February,2023
1013,2020-04-23,Thursday,April,2020
1014,2019-01-24,Thursday,January,2019
1015,2022-05-23,Monday,May,2022
1016,2021-08-30,Monday,August,2021
1017,2019-12-14,Saturday,December,2019
1018,2023-03-15,Wednesday,March,2023
1019,2020-11-25,Wednesday,November,2020
1020,2022-12-25,Sunday,December,2022
1021,2020-07-07,Tuesday,July,2020
1022,2019-02-09,Saturday,February,2019
1023,2022-02-08,Tuesday,February,2022
1024,2023-08-11,Friday,August,2023
1025,2023-05-31,Wednesday,May,2023
1026,2018-10-14,Sunday,October,2018
1027,2021-09-28,Tuesday,September,2021
1028,2022-01-24,Monday,January,2022
1029,2019-06-06,Thursday,June,2019
1030,2019-04-22,Monday,April,2019
1031,2019-02-07,Thursday,February,2019
1032,2019-11-25,Monday,November,2019
1033,2018-09-12,Wednesday,September,2018
1034,2022-09-29,Thursday,September,2022
1035,2023-05-14,Sunday,May,2023
1036,2020-08-07,Friday,August,2020
1037,2022-05-04,Wednesday,May,2022
1038,2019-07-25,Thursday,July,2019
1039,2020-09-08,Tuesday,September,2020
1040,2019-01-22,Tuesday,January,2019
1041,2019-09-02,Monday,September,2019
1042,2021-11-29,Monday,November,2021
1043,2023-01-15,Sunday,January,2023
1044,2023-01-20,Friday,January,2023
1045,2020-11-24,Tuesday,November,2020
1046,2021-09-01,Wednesday,September,2021
1047,2018-10-18,Thursday,October,2018
1048,2022-10-31,Monday,October,2022
1049,2019-11-13,Wednesday,November,2019
1050,2021-09-16,Thursday,September,2021
1051,2022-12-24,Saturday,December,2022
1052,2022-06-24,Friday,June,2022
1053,2018-12-01,Saturday,December,2018
1054,2019-04-09,Tuesday,April,2019
1055,2022-11-12,Saturday,November,2022
1056,2022-04-27,Wednesday,April,2022
1057,2019-11-19,Tuesday,November,2019
1058,2019-10-30,Wednesday,October,2019
1059,2022-12-31,Saturday,December,2022
1060,2018-09-10,Monday,September,2018
1061,2019-09-09,Monday,September,2019
1062,2020-08-21,Friday,August,2020
1063,2022-06-28,Tuesday,June,2022
1064,2019-03-10,Sunday,March,2019
1065,2022-05-22,Sunday,May,2022
1066,2019-12-01,Sunday,December,2019
1067,2022-08-28,Sunday,August,2022
1068,2021-10-21,Thursday,October,2021
1069,2019-10-03,Thursday,October,2019
1070,2022-07-24,Sunday,July,2022
1071,2020-02-28,Friday,February,2020
1072,2022-09-09,Friday,September,2022
1073,2020-06-14,Sunday,June,2020
1074,2019-08-11,Sunday,August,2019
1075,2022-04-20,Wednesday,April,2022
1076,2021-06-29,Tuesday,June,2021
1077,2023-01-28,Saturday,January,2023
1078,2020-11-29,Sunday,November,2020
1079,2021-06-09,Wednesday,June,2021
1080,2020-07-19,Sunday,July,2020
1081,2021-12-28,Tuesday,December,2021
1082,2019-04-02,Tuesday,April,2019
1083,2018-11-14,Wednesday,November,2018
1084,2020-06-25,Thursday,June,2020
1085,2019-10-02,Wednesday,October,2019
1086,2020-10-16,Friday,October,2020
1087,2023-01-25,Wednesday,January,2023
1088,2020-09-21,Monday,September,2020
1089,2023-08-09,Wednesday,August,2023
1090,2019-01-15,Tuesday,January,2019
1091,2022-07-09,Saturday,July,2022
1092,2019-06-08,Saturday,June,2019
1093,2021-03-21,Sunday,March,2021
1094,2020-05-19,Tuesday,May,2020
1095,2022-11-29,Tuesday,November,2022
1096,2018-11-21,Wednesday,November,2018
1097,2019-12-25,Wednesday,December,2019
1098,2023-08-17,Thursday,August,2023
1099,2021-07-17,Saturday,July,2021
1100,2022-08-09,Tuesday,August,2022
1101,2020-01-07,Tuesday,January,2020
1102,2022-09-05,Monday,September,2022
1103,2022-03-29,Tuesday,March,2022
1104,2021-07-29,Thursday,July,2021
1105,2020-10-07,Wednesday,October,2020
1106,2023-04-05,Wednesday,April,2023
1107,2020-01-15,Wednesday,January,2020
1108,2020-08-28,Friday,August,2020
1109,2018-09-13,Thursday,September,2018
1110,2023-07-30,Sunday,July,2023
1111,2019-04-03,Wednesday,April,2019
1112,2020-04-18,Saturday,April,2020
1113,2019-09-10,Tuesday,September,2019
1114,2022-04-12,Tuesday,April,2022
1115,2023-02-07,Tuesday,February,2023
1116,2022-12-11,Sunday,December,2022
1117,2023-02-23,Thursday,February,2023
1118,2022-03-27,Sunday,March,2022
1119,2019-04-05,Friday,April,2019
1120,2022-11-04,Friday,November,2022
1121,2019-12-04,Wednesday,December,2019
1122,2022-01-24,Monday,January,2022
1123,2020-07-21,Tuesday,July,2020
1124,2022-08-12,Friday,August,2022
1125,2022-08-06,Saturday,August,2022
1126,2020-01-06,Monday,January,2020
1127,2020-03-30,Monday,March,2020
1128,2023-03-25,Saturday,March,2023
1129,2022-12-23,Friday,December,2022
1130,2022-11-09,Wednesday,November,2022
1131,2022-10-24,Monday,October,2022
1132,2023-03-18,Saturday,March,2023
1133,2022-03-13,Sunday,March,2022
1134,2021-01-16,Saturday,January,2021
1135,2020-11-14,Saturday,November,2020
1136,2022-09-19,Monday,September,2022
1137,2022-06-21,Tuesday,June,2022
1138,2022-04-21,Thursday,April,2022
1139,2018-10-06,Saturday,October,2018
1140,2023-07-22,Saturday,July,2023
1141,2021-04-10,Saturday,April,2021
1142,2022-11-23,Wednesday,November,2022
1143,2018-12-15,Saturday,December,2018
1144,2020-09-14,Monday,September,2020
1145,2022-05-15,Sunday,May,2022
1146,2023-04-16,Sunday,April,2023
1147,2018-10-29,Monday,October,2018
1148,2021-02-07,Sunday,February,2021
1149,2021-04-14,Wednesday,April,2021
1150,2018-12-23,Sunday,December,2018
1151,2018-08-25,Saturday,August,2018
1152,2020-09-16,Wednesday,September,2020
1153,2020-12-27,Sunday,December,2020
1154,2019-09-01,Sunday,September,2019
1155,2019-03-11,Monday,March,2019
1156,2022-12-02,Friday,December,2022
1157,2021-07-03,Saturday,July,2021
1158,2018-09-12,Wednesday,September,2018
1159,2018-11-20,Tuesday,November,2018
1160,2019-11-30,Saturday,November,2019
1161,2021-03-15,Monday,March,2021
1162,2021-02-04,Thursday,February,2021
1163,2023-03-09,Thursday,March,2023
1164,2018-10-16,Tuesday,October,2018
1165,2022-02-21,Monday,February,2022
1166,2020-05-13,Wednesday,May,2020
1167,2023-01-13,Friday,January,2023
1168,2021-06-14,Monday,June,2021
1169,2023-04-09,Sunday,April,2023
1170,2021-01-13,Wednesday,January,2021
1171,2023-08-23,Wednesday,August,2023
1172,2022-04-09,Saturday,April,2022
1173,2022-08-03,Wednesday,August,2022
1174,2019-12-17,Tuesday,December,2019
1175,2021-05-12,Wednesday,May,2021
1176,2020-08-31,Monday,August,2020
1177,2021-11-29,Monday,November,2021
1178,2022-04-08,Friday,April,2022
1179,2019-04-03,Wednesday,April,2019
1180,2019-09-12,Thursday,September,2019
1181,2021-01-10,Sunday,January,2021
1182,2020-04-09,Thursday,April,2020
1183,2021-10-19,Tuesday,October,2021
1184,2019-07-07,Sunday,July,2019
1185,2019-06-21,Friday,June,2019
1186,2022-06-06,Monday,June,2022
1187,2018-10-09,Tuesday,October,2018
1188,2019-11-07,Thursday,November,2019
1189,2020-03-18,Wednesday,March,2020
1190,2021-07-07,Wednesday,July,2021
1191,2020-08-29,Saturday,August,2020
1192,2019-08-17,Saturday,August,2019
1193,2021-02-23,Tuesday,February,2021
1194,2023-01-03,Tuesday,January,2023
1195,2021-01-12,Tuesday,January,2021
1196,2020-09-29,Tuesday,September,2020
1197,2019-08-16,Friday,August,2019
1198,2022-04-25,Monday,April,2022
1199,2019-12-01,Sunday,December,2019
1200,2021-09-22,Wednesday,September,2021
1201,2023-01-09,Monday,January,2023
1202,2020-12-24,Thursday,December,2020
1203,2020-04-12,Sunday,April,2020
1204,2020-01-17,Friday,January,2020
1205,2022-09-29,Thursday,September,2022
1206,2020-09-27,Sunday,September,2020
1207,2021-10-07,Thursday,October,2021
1208,2020-08-22,Saturday,August,2020
1209,2018-12-16,Sunday,December,2018
1210,2021-11-19,Friday,November,2021
1211,2018-10-10,Wednesday,October,2018
1212,2022-06-22,Wednesday,June,2022
1213,2019-07-07,Sunday,July,2019
1214,2018-09-21,Friday,September,2018
1215,2018-11-05,Monday,November,2018
1216,2020-03-03,Tuesday,March,2020
1217,2018-10-21,Sunday,October,2018
1218,2018-10-14,Sunday,October,2018
1219,2019-12-11,Wednesday,December,2019
1220,2023-04-27,Thursday,April,2023
1221,2022-11-11,Friday,November,2022
1222,2021-03-10,Wednesday,March,2021
1223,2023-03-28,Tuesday,March,2023
1224,2023-05-17,Wednesday,May,2023
1225,2020-11-02,Monday,November,2020
1226,2021-03-28,Sunday,March,2021
1227,2019-12-29,Sunday,December,2019
1228,2022-09-27,Tuesday,September,2022
1229,2018-09-29,Saturday,September,2018
1230,2021-02-16,Tuesday,February,2021
1231,2022-04-04,Monday,April,2022
1232,2019-08-07,Wednesday,August,2019
1233,2020-09-04,Friday,September,2020
1234,2020-02-21,Friday,February,2020
1235,2020-09-28,Monday,September,2020
